state,perturbation,delta_psi_mV,matrix_ca_au,mtROS_au,CypD_activity_au,ANT_function_au,ATPsynthase_pore_propensity_au,delta_psi_vulnerability,transient_pore_score,sustained_pore_prob,sustained_pore_open,mtDNA_release_au,viability_fraction,ATP_index
Cardiac_Control,ANT_low,163.16487404745578,0.3293985332379443,0.2558678639550553,0.365287393035472,0.44511028165258937,0.5305302703883319,0.09764465646491739,0.37090842182524975,0.4460542712400708,0,0.5834480211055662,0.9854741450721491,0.9406687873590842
Cardiac_Control,ANT_low,164.6521844014891,0.27491762510620815,0.3487321401642453,0.5685330721970079,0.30948101531964245,0.5435811822891503,0.07639736569301274,0.5647446407838521,0.4550319539212941,0,0.34978158366032114,1.0,0.9033704680411666
Cardiac_Control,ANT_low,152.7511399795542,0.37374412015818015,0.27868339571716483,0.6070069752424636,0.44475955494225305,0.5591752484448373,0.24641228600636841,0.2639954742037559,0.5797378212328105,0,0.22513599578043156,1.0,0.8661686065790939
Cardiac_Control,ANT_low,169.11403804814267,0.338615030976737,0.18972384628785005,0.4502956537478278,0.620410551625549,0.5752240396426678,0.012656599312247505,0.4196151458023649,0.4809655625382107,0,0.5077848777351063,0.9447911756613595,0.9177707150810827
Cardiac_Control,ANT_low,169.57645953371315,0.33360755923614727,0.34823589790876336,0.5309170428326685,0.5746891715534719,0.5383770956878042,0.006050578089812169,0.5400839727041715,0.4412513073703736,1,1.5975299025984198,0.5386501968911628,0.8180356374856259
Cardiac_Control,ANT_low,164.5024718640055,0.34854804745725365,0.29885322907773193,0.5573180732424705,0.44379959906339683,0.5714713183170527,0.07853611622849266,0.5306517999251904,0.5774758410864703,1,1.424710510974136,0.5479435303380872,0.7337212582654609
Cardiac_Control,ANT_low,173.99482687896403,0.4645234851863633,0.21898691852100624,0.3906012613969293,0.5451449277058086,0.7078118057562185,-0.05706895541377191,0.5016892812654838,0.5002089328178995,1,1.5280627388472774,0.5445016773106437,0.7968451250693485
Cardiac_Control,ANT_low,162.32738215216048,0.2095289251739267,0.21643549228205297,0.41117553317057054,0.41334929796319475,0.6485449685615219,0.1096088263977074,0.3499793176822359,0.3621784582832546,1,1.3401569296824443,0.5418308967877766,0.7606191348851835
Cardiac_Control,ANT_low,169.51684740714882,0.33789056614491636,0.2707602881598533,0.5484699610523788,0.2796128413173281,0.6369154592496897,0.006902179897874053,0.23104934519216908,0.4477984356909891,1,1.5846270049647035,0.5760604966728233,0.7567493296572181
Cardiac_Control,ANT_low,156.84268529046307,0.2258895096014769,0.2824229356687309,0.5848011422966808,0.3575534011870445,0.504446047397613,0.1879616387076705,0.3040340982369841,0.45397049204090095,1,1.602221067828078,0.41522373519108824,0.6811559827154499
Cardiac_Control,ANT_low,164.8115827930061,0.34444101170737984,0.26381045859418445,0.4950304688139484,0.6062888768508198,0.4610759171771676,0.07412024581419863,0.5106335876237992,0.4157983975617463,0,0.48383280127254746,0.979856855648569,0.9255076893780483
Cardiac_Control,ANT_low,163.60516593677733,0.22650507908111245,0.271791607141002,0.37961485171983567,0.4226006918170695,0.6455300558237753,0.09135477233175249,0.2768050659770205,0.4653166158763792,1,1.507727656343248,0.5541325621804695,0.7557184626415189
Cardiac_Control,ANT_low,166.80246337632752,0.26661065491159325,0.36899701622034664,0.6089648889359554,0.42566160206249815,0.6376046792529795,0.045679094623892524,0.49609911556902847,0.5269896837377201,0,0.6645163095534633,0.9240462497096033,0.9304404566625786
Cardiac_Control,ANT_low,162.04378456933313,0.2763928068609675,0.325008020656442,0.40752232817504286,0.42001618037251187,0.6972670675750983,0.11366022043809819,0.4695908253818968,0.49492018095859847,1,1.531112872861816,0.6240430014070544,0.7276500975935363
Cardiac_Control,ANT_low,163.94821923462666,0.3780653375475767,0.2633444913885517,0.42318897750628387,0.6404136589573006,0.4896019374030771,0.08645401093390481,0.4375547394085069,0.5467418761674853,0,0.25973436178762366,0.9191165506337681,0.9587454102359787
Cardiac_Control,ANT_low,171.60837737153204,0.3734763555153931,0.31589174065372383,0.4773870267591697,0.6125958915362063,0.5270451344639653,-0.022976819593314903,0.5493550356917721,0.4667214637696555,1,1.6018377376916233,0.49747674026722216,0.7447126098097575
Cardiac_Control,ANT_low,161.50588610209425,0.20034260988428923,0.17772332675307223,0.5743328336571819,0.6718780233448134,0.38605158374745663,0.1213444842557964,0.2603745254353976,0.4376749126356459,0,0.5776224416668783,1.0,0.9775679586841947
Cardiac_Control,ANT_low,152.14738319409057,0.30439472887998786,0.2778548934962766,0.518318078124178,0.4340954789599948,0.5107528893939127,0.25503738294156336,0.3656424232158429,0.4995311090373407,0,0.26688867934535526,0.9132393355675729,0.8017579238800234
Cardiac_Control,ANT_low,178.99667123364335,0.24323361162006618,0.3766514444813177,0.48318924002895286,0.47956244887470945,0.6496570510579448,-0.12852387476633365,0.574745069347376,0.47604242861644924,1,1.5321387409020268,0.4824676353552785,0.8155339394723636
Cardiac_Control,ANT_low,176.05163262952388,0.19931960714597322,0.23473678732253384,0.4870630824094485,0.2983357450579208,0.5033504620771803,-0.086451894707484,0.4109977611976606,0.22834012355401725,0,0.43488084043447633,0.9551604301798473,0.9692577011509086
Cardiac_Control,ANT_low,154.66189843915504,0.2826386359660504,0.19066562499666406,0.4534811734914773,0.5976934426118274,0.6140479795200824,0.21911573658349945,0.3096667475102032,0.4799097572888848,1,1.4376810737456946,0.5936789680144325,0.7047190052342617
Cardiac_Control,ANT_low,170.51766244196156,0.2753213769235344,0.20435377779848574,0.4946511611614805,0.3332220448732065,0.5309496894002189,-0.0073951777423080295,0.4329381789488243,0.33554105809164086,0,0.2618819373213983,0.9727261077963655,0.9522543943938694
Cardiac_Control,ANT_low,160.97620183558925,0.4941373189076418,0.1737256873860328,0.24763519378445575,0.47167755637626285,0.5824057028221561,0.128911402348725,0.520302439020092,0.4781709609477314,1,1.625502543087791,0.46983734797040355,0.8089221832828042
Cardiac_Control,ANT_low,167.1078977226485,0.33463678602885566,0.19506666643106074,0.42627140327441615,0.34026974723671555,0.4352308610184333,0.04131574681930731,0.1977390551436,0.3813389467354584,1,1.6961129836788424,0.5393590480406852,0.6866324488111049
Cardiac_Control,ANT_low,167.35379303210794,0.189790599939661,0.22406443309869797,0.46930575479334247,0.3911133173261303,0.5585209449633901,0.037802956684172224,0.4761984782293165,0.3210806059055144,0,0.42100794622474225,0.924346402377587,0.9438679871812189
Cardiac_Control,ANT_low,163.12473759746942,0.2548180796663246,0.15161030865749506,0.3579188733104394,0.36627375689502994,0.2508864029099277,0.09821803432186543,0.2634224583245186,0.25133553590583574,0,0.21043102784293288,0.9795813288667522,0.8165323749433868
Cardiac_Control,ANT_low,158.72987467530882,0.38171066363435185,0.2510932833764722,0.4809058654249248,0.3892124739324182,0.5313103841838016,0.16100179035273113,0.48030542929546943,0.48811952985926516,0,0.2220837434992156,0.9698157032542117,0.855865551311353
Cardiac_Control,ANT_low,159.47567158146992,0.467075421829594,0.3131594021650653,0.4336423023211103,0.3960877296851021,0.386952675628486,0.15034754883614393,0.60615020147331,0.4811736039782902,1,1.592100458872642,0.5296207486759275,0.8070374416788808
Cardiac_Control,ANT_low,157.67046467615006,0.17312133502096333,0.18645706738971557,0.5904380558652392,0.3951731205074922,0.6705994516546816,0.17613621891214198,0.19513334084050626,0.460196553192792,1,1.546508589994478,0.4756848962079841,0.7230621851124693
Cardiac_Control,ANT_low,158.34542233415644,0.14960604918887638,0.35634987465492385,0.5758415780171886,0.5333333911780307,0.6277407352764511,0.166493966654908,0.31738922119276425,0.4888417581040405,0,0.4610898910068602,1.0,0.8379081387871674
Cardiac_Control,ATPsyn_low,163.41649816812256,0.23325415636067343,0.2847811513355318,0.3559061330756176,0.796030479628147,0.2518843621868886,0.09405002616967774,0.28764548295125736,0.5026944871683661,0,0.3577578657989867,0.9996490237824868,0.8927199139178364
Cardiac_Control,ATPsyn_low,181.54325070530842,0.36112238252582873,0.3248840018488695,0.4890048237669375,0.7462483624066854,0.30401998592324886,-0.16490358150440607,0.744498086909144,0.4884633240305119,0,0.4536407757651806,0.9332400344827032,0.9798582491861129
Cardiac_Control,ATPsyn_low,150.3465420223518,0.1765758787832283,0.16602117301442842,0.5445512874367969,0.5820630878367382,0.4898538112096342,0.2807636853949743,0.2135768821830052,0.46172680823283785,0,0.37641065332812007,1.0,0.9024044375725326
Cardiac_Control,ATPsyn_low,156.58952070688525,0.24937959760919687,0.08786992959217862,0.48847264741991164,0.7172254386411037,0.41021284586181195,0.19157827561592497,0.4864989544975468,0.4208638187127893,1,1.5575195140445972,0.5433848400714485,0.7172674780360927
Cardiac_Control,ATPsyn_low,176.97945346543702,0.3477152910065402,0.3100609936711502,0.4337980618348136,0.7671531171729054,0.41622235118869777,-0.09970647807767169,0.5104677405768376,0.4144169875764892,1,1.4559368595474957,0.46444901771750197,0.7998440862400732
Cardiac_Control,ATPsyn_low,179.86161874830185,0.24925713218484774,0.19202626089243358,0.4077362362669617,0.8528031359387832,0.1883772944207355,-0.14088026783288357,0.4324587782675777,0.3921028437997142,1,1.4679948053169611,0.5995021560096317,0.7348344647655942
Cardiac_Control,ATPsyn_low,164.17255020567774,0.28112240102312225,0.10870584949279533,0.5328870120837005,0.7887503967414059,0.2148846263447131,0.08324928277603233,0.48166700380073085,0.38021850077807023,0,0.2314509222356628,0.9376190352198757,0.9806664900619249
Cardiac_Control,ATPsyn_low,155.08757837978686,0.35953485682520275,0.2601544622171567,0.33616200597906615,0.7760846654311477,0.04609213405145732,0.2130345945744734,0.5015271779954638,0.47954284920449725,1,1.2166685341757182,0.4774629254373874,0.7118250625891756
Cardiac_Control,ATPsyn_low,181.76674801447328,0.3337236866829249,0.3055222981753074,0.37239005916962853,0.7060085994615163,0.24906191789172463,-0.16809640020676114,0.4998135596403357,0.32453994498284555,0,0.45594135004108904,0.9379208827042607,0.9647739817852427
Cardiac_Control,ATPsyn_low,177.75553913399358,0.32134547170363215,0.24145600075151058,0.4181953787606623,0.738831200542345,0.42567031863856597,-0.11079341619990828,0.45575255687806854,0.37460188257729754,1,1.5715163822331017,0.49209051917894914,0.7926720829443364
Cardiac_Control,ATPsyn_low,170.43157590209788,0.27287021765839686,0.21795061296722576,0.5490123006009598,0.8249504900706158,0.3816946515748372,-0.006165370029969657,0.4530858746921541,0.5373249504823753,1,1.5210022003019745,0.5177927539640983,0.8297614353697518
Cardiac_Control,ATPsyn_low,158.50078120850063,0.32960488922151643,0.23884464374978653,0.4803814108832717,0.566722260252035,0.30784867370478763,0.16427455416427678,0.43292507653052476,0.4529929696217608,1,1.2578794883145326,0.5518667080011762,0.6312517689279811
Cardiac_Control,ATPsyn_low,164.6077652732957,0.2901013855920195,0.2240592066319452,0.37255633931918036,0.6650560672783044,0.32776997162819477,0.07703192466720411,0.47779114743809187,0.47104318307001064,1,1.455766577571527,0.5511649160324567,0.7644638263496231
Cardiac_Control,ATPsyn_low,163.71711935164137,0.3366244487940628,0.1556367021641883,0.4251753835692077,0.6227431251243759,0.2611114457424595,0.08975543783369468,0.3865331809440322,0.39372811120974893,0,0.08490440978734426,0.925930868251566,0.9135701172035442
Cardiac_Control,ATPsyn_low,167.64681043692462,0.2602454379905617,0.19997235261066976,0.40085414847229645,0.7379153118726124,0.3504758882401785,0.033616993758219645,0.4539387956891312,0.3210123304661114,0,0.5478391552545194,0.9355320548929942,0.9084610176606708
Cardiac_Control,ATPsyn_low,176.60801150505068,0.2853944820496367,0.286489593350967,0.3932168806213172,0.8230222175650788,0.4065878279480616,-0.09440016435786691,0.6509987260101704,0.47954213097941417,0,0.3326944893212107,0.9861815592309822,1.0168979305160786
Cardiac_Control,ATPsyn_low,172.03533632909924,0.22080337659583887,0.272517497896355,0.5283111646845423,0.6403025713278926,0.16841132125895278,-0.029076233272846252,0.450210434795361,0.3516496434803388,0,0.5585821660977521,0.9776954909916865,0.8991021931340869
Cardiac_Control,ATPsyn_low,156.38099138412193,0.2971993911995011,0.2617641864176774,0.34026054965891955,0.46096956325305616,0.35996476878373485,0.19455726594111533,0.378020779359519,0.4442049682564148,1,1.5996270173281646,0.640533880891978,0.7671281136689668
Cardiac_Control,ATPsyn_low,176.0119716001563,0.2351199309096924,0.18033960627026344,0.5787024684587498,0.658777925497553,0.4232434870954668,-0.08588530857366143,0.29025196920906665,0.3945277682372308,0,0.2276110121925314,1.0,0.9687177109328277
Cardiac_Control,ATPsyn_low,167.50505712010525,0.21087628398704053,0.2372947786505033,0.5162583752147698,0.7913473732017406,0.28848997110366315,0.03564204114135358,0.13650491216873034,0.3595886292062287,0,0.1812452064177293,1.0,0.9736359387582827
Cardiac_Control,ATPsyn_low,170.49652636687134,0.320692891828431,0.09760544674900015,0.5372689336482959,0.753762990294988,0.40007006121205846,-0.00709323381244766,0.4743456318149021,0.4321361356416212,0,0.39479274028223615,0.9016053928525665,0.9170645123077182
Cardiac_Control,ATPsyn_low,176.73232687422882,0.3170191820686128,0.2624933664719773,0.41296483903797937,0.7428186247810575,0.6114654444472554,-0.09617609820326882,0.5036250094662497,0.571739040219679,1,1.4164600461697858,0.568311408797888,0.7708405163220104
Cardiac_Control,ATPsyn_low,156.1073580038916,0.3626298987958858,0.3500200395469497,0.43800474247367127,0.672000669812552,0.31956572070131084,0.19846631423012012,0.39769288396477986,0.5825663188241305,1,1.5342283918916122,0.5214868955977165,0.7721786040047135
Cardiac_Control,ATPsyn_low,164.7133953703483,0.26550995443399206,0.1468107507570526,0.33534785483802304,0.5720969263780213,0.36933070500053244,0.07552292328073845,0.360322715243537,0.3347207338303646,0,0.2835251306790225,0.9472464644932841,0.9386529491508777
Cardiac_Control,ATPsyn_low,160.74836358912628,0.33264422774694047,0.20898506286775712,0.40802700743465575,0.7515294321624467,0.25619429163386087,0.13216623444105308,0.39278662787908747,0.5023881876678608,1,1.257602419237611,0.551322827161977,0.6924071295264773
Cardiac_Control,ATPsyn_low,152.45712459707636,0.34406380578189305,0.27303747450970905,0.4894923878114521,0.6165718189965375,0.34812511626020515,0.25061250575605204,0.5167606536829783,0.5497635428532998,1,1.2570971172042076,0.5676603451849573,0.7014500501943609
Cardiac_Control,ATPsyn_low,167.77367982083936,0.3355819046265276,0.3376989844099239,0.5536850449425117,0.9184096733380456,0.3760271624982304,0.03180457398800911,0.5420150992896886,0.603342709126652,1,1.5809005291852471,0.5396613914393565,0.7814423811237664
Cardiac_Control,ATPsyn_low,185.0,0.23394770537582862,0.21862427685898952,0.3614274546558039,0.7570507208354516,0.3494842340270139,-0.21428571428571427,0.3777221070534569,0.2756444896556283,0,0.30356209410433554,0.9264809507103551,1.0131634838560015
Cardiac_Control,ATPsyn_low,150.27937804395398,0.3119490785816951,0.20154247695138724,0.42075952504117875,0.6419351697446048,0.22803046802911434,0.2817231708006574,0.4277600015942573,0.46887470629556244,0,0.311109089301854,0.9943616653577899,0.8447282781400262
Cardiac_Control,ATPsyn_low,164.74175511160425,0.3291312236843729,0.11217538003087417,0.4378960623813982,0.6388614752611371,0.35063617713254513,0.0751177841199393,0.3625640910222569,0.43919717829076205,0,0.41340606645762445,0.9468566255760372,0.8079298174984657
Cardiac_Control,ATPsyn_low,170.12434348059818,0.30057427735263537,0.25724066905156745,0.3383368638246012,0.6907055793386411,0.4762195938717637,-0.001776335437116927,0.49289654579632464,0.3916907131522548,0,0.5540714438130232,0.9607121926943345,0.9507404677015217
Cardiac_Control,ATPsyn_low,165.98462561324945,0.1330817873303132,0.3929453228100621,0.497307939340672,0.676049807797825,0.37486357645145285,0.057362491239293587,0.3503289543171881,0.5140333417301194,0,0.3924077349994017,0.9314651699905256,0.8571317985047914
Cardiac_Control,ATPsyn_low,164.09497557987407,0.3128391699178784,0.2694150923375273,0.3920807734605913,0.8116833775529954,0.4261987189071842,0.08435749171608466,0.3782712540465349,0.4961880384593774,1,1.447991251000585,0.5271629790397897,0.6791945925105627
Cardiac_Control,ATPsyn_low,154.6062690924334,0.4770024831517794,0.24844047145714007,0.4343687719058381,0.7186416169744045,0.30629880299873735,0.2199104415366658,0.48111701767952936,0.5459529639982837,0,0.46725058340354747,0.9858600224952255,0.7684514281459967
Cardiac_Control,ATPsyn_low,166.8622939435213,0.27119685849944136,0.272545761753689,0.4138440502470498,0.6268368261091471,0.40499002394237105,0.04482437223540988,0.41833633652679125,0.47423678626988475,0,0.23714283238153988,0.9025283342235896,0.9508942115758243
Cardiac_Control,ATPsyn_low,158.9458881838726,0.24175383217157428,0.24922355972359786,0.38685291954242607,0.8890440685155783,0.35792678382165266,0.15791588308753432,0.42286846135025635,0.4646773867855084,1,1.5197237278105469,0.6318148710543048,0.7504653189590532
Cardiac_Control,ATPsyn_low,147.48062636017158,0.32986788477691187,0.1930889939417909,0.44943640116155564,0.7049308331520222,0.23490892703127683,0.3217053377118345,0.3095035641130448,0.534689914145548,0,0.4111833555265465,0.878201315662771,0.854751450959563
Cardiac_Control,ATPsyn_low,174.55673776410984,0.32499025683732574,0.3076295940974394,0.4327512337145582,0.7768839675968897,0.3618521004798875,-0.06509625377299771,0.32273175050008196,0.4594883917227623,1,1.5699809205692399,0.5122681064850004,0.8452717828207749
Cardiac_Control,ATPsyn_low,172.66708655873634,0.3954188132333132,0.2658033066178228,0.42025136941770674,0.639177349255524,0.23083033365596897,-0.03810123655337634,0.44971552937642495,0.4341758418139669,0,0.17304971536004848,0.9724270819884635,0.9626109948332398
Cardiac_Control,ATPsyn_low,165.41328781480863,0.19937054752728894,0.251232927635356,0.39172307026557257,0.7363115627744523,0.2667119725115209,0.06552445978844819,0.4359568021719425,0.401019467684919,1,1.4055580928382874,0.564123043792684,0.8301379863445895
Cardiac_Control,ATPsyn_low,166.83259750564562,0.3585104202059994,0.1817243780905225,0.4755619736626365,0.7311109991143195,0.34893283072923753,0.04524860706220538,0.42058885111889327,0.4775612643047427,1,1.36335915477259,0.5401788145197349,0.719797937312393
Cardiac_Control,ATPsyn_low,173.5945441017245,0.3472337649001171,0.34124555523543315,0.5822893814793828,0.5110350707903847,0.35972442733801246,-0.051350630024635635,0.5047151898921182,0.40406117876756287,0,0.45760117633453673,0.9367666980859075,0.9326154692284265
Cardiac_Control,ATPsyn_low,166.79471725422465,0.2886282770447563,0.2965291921733177,0.4611909786271302,0.901527511046064,0.21107675349228713,0.04578975351107642,0.5509301163518091,0.4384224614356874,1,1.5992070959207716,0.5389082593510562,0.7015353838557772
Cardiac_Control,ATPsyn_low,172.2321404380905,0.32709498543373516,0.21129554138428885,0.5296894571928903,0.8290644460922547,0.43539857711828767,-0.03188772054415016,0.42460886867004055,0.5375448671713549,1,1.6597109055455292,0.5312866861875535,0.7809363619347511
Cardiac_Control,ATPsyn_low,162.6201423930092,0.3823565985278686,0.3201277397577356,0.338782245987723,0.6602804683854012,0.3872006278300474,0.10542653724272587,0.3089371139275169,0.5020871540601306,0,0.3298831297529179,1.0,0.8912513084753143
Cardiac_Control,ATPsyn_low,175.49586990859157,0.369785230402276,0.2151700413130355,0.46262091514350157,0.5897730259544144,0.25952715643891167,-0.07851242726559389,0.4636362086759759,0.3744226258936918,0,0.33150986683145073,1.0,0.9751236761839106
Cardiac_Control,ATPsyn_low,167.56628580746147,0.2085584550341017,0.19525975552422742,0.36221053448231466,0.7347561613803552,0.17624152035508248,0.034767345607693304,0.2877423409650606,0.2747392537322828,0,0.47823714194019434,1.0,0.9285529587700453
Cardiac_Control,ATPsyn_low,166.552415548847,0.36561265494043876,0.1968207817763799,0.3318460057974479,0.7086697699414396,0.3155095420918569,0.04925120644504294,0.32736137229295525,0.3724092740493247,0,0.3863168493186084,0.9243235373622082,0.9483553575711767
Cardiac_Control,ATPsyn_low,154.83951129030373,0.2948249115973986,0.1260252012838336,0.3908502874032771,0.7355668948563229,0.2854056286138841,0.2165784101385181,0.3040184630241625,0.33247561900252687,0,0.4722316175479393,0.9760467410556808,0.9204083389923751
Cardiac_Control,ATPsyn_low,167.29564683441367,0.30582992784124113,0.2830079666292744,0.5453519467530858,0.7191577396194089,0.3413140457053023,0.03863361665123323,0.5199372962453254,0.4968346744562901,0,0.4636844727427578,0.928226618954041,1.0050571141017124
Cardiac_Control,ATPsyn_low,158.3443606600444,0.30585575928013553,0.12181985851631548,0.5260012662935717,0.7506240989305926,0.2936883338844434,0.16650913342793713,0.36960751843984024,0.42804328876994957,0,0.19618483584507798,0.9247126671319508,0.8910105357531036
Cardiac_Control,ATPsyn_low,159.89373818777204,0.2879805608961392,0.1640089318113966,0.469440377764352,0.8447305699391806,0.12925431392549905,0.14437516874611367,0.39446455521099344,0.38688476627544977,0,0.1960438623634004,0.9859082519140484,0.867475840304288
Cardiac_Control,ATPsyn_low,158.47699497347102,0.39533659976856517,0.10470883936450266,0.32738395520880553,0.7568103205128646,0.29116530616988423,0.16461435752184253,0.5563140399553124,0.42655745984288346,1,1.2895451338793325,0.511532128266288,0.7652514788086907
Cardiac_Control,ATPsyn_low,156.4701205448062,0.29330256321206305,0.2439751215046375,0.4342975478889651,0.5950344501090058,0.2994380888931688,0.1932839922170542,0.3307413819503956,0.466702332343685,1,1.547522858185239,0.5764396624065647,0.7058683109062953
Cardiac_Control,ATPsyn_low,181.9981712241357,0.2104363097293465,0.23947756778096896,0.47413600071213885,0.8362562852712452,0.393366102477406,-0.17140244605908128,0.49660215527396395,0.475448924994568,0,0.550599306312271,0.9016217720836225,1.027828763447982
Cardiac_Control,ATPsyn_low,175.65071249590721,0.2685176115224217,0.22713126507695452,0.46404289836628787,0.8640614563488287,0.2601800325388951,-0.08072446422724593,0.40570936068455626,0.3464870556421867,0,0.6028467399144388,1.0,0.9382601593660284
Cardiac_Control,ATPsyn_low,180.3629400171541,0.31429557734483804,0.17701956137305966,0.3024965133215404,1.0,0.49786746733725673,-0.1480420002450586,0.40488209150308585,0.46728070093326246,0,0.4643500092351312,0.9265007340897782,0.9457846204291085
Cardiac_Control,ATPsyn_low,155.21683984355548,0.398337182743764,0.1679436372594352,0.37877457215841026,0.5876505966760401,0.13883594493482435,0.21118800223492176,0.30442212613038755,0.46668595749848446,1,1.5744264338775975,0.5660216794945436,0.7212505196815177
Cardiac_Control,ATPsyn_low,165.57002999928713,0.3482475747959067,0.2825058904482602,0.4448737788681027,0.7242882013150275,0.4611167497802625,0.06328528572446958,0.4310670358082796,0.48822104029770946,1,1.4370418606905189,0.5712826227316334,0.7922134628436214
Cardiac_Control,ATPsyn_low,154.65193899836723,0.23195717770023647,0.21146136478040586,0.4929032727613752,0.4917901296811012,0.3075681029121896,0.2192580143090396,0.35027457868187695,0.4177585984216523,0,0.2228102243343485,0.9365510212594423,0.8785364483403193
Cardiac_Control,ATPsyn_low,159.4344409824235,0.4988151933343113,0.2721450825075301,0.2743097743120043,0.7553149156379209,0.4159584872343557,0.15093655739395007,0.731215041813026,0.5454963989593109,1,1.6800640592209983,0.5437370007313307,0.7193556779675132
Cardiac_Control,ATPsyn_low,157.6549841326674,0.3211820248782384,0.18803259197130442,0.43703008196161136,0.6451799701833227,0.3379801484058734,0.17635736953332273,0.3036719946366487,0.46157147598657255,1,1.4918510961178468,0.4919788225899542,0.8127728480499058
Cardiac_Control,ATPsyn_low,174.9166720515325,0.40203125903992115,0.26267439199397574,0.4614439015903162,0.8923445794824952,0.443955553602547,-0.07023817216474981,0.5183809443842944,0.6079865003031399,0,0.4344245982148722,1.0,0.9101916528902568
Cardiac_Control,ATPsyn_low,161.8301625751859,0.28786284531382167,0.34122946261212445,0.517968959081297,0.6225385029981417,0.2912638035447189,0.11671196321162987,0.43140300903277723,0.52960701685386,0,0.4737656418483966,0.9442167334713158,0.8984476540457912
Cardiac_Control,ATPsyn_low,173.54703466955212,0.34266873957643595,0.29103160602749484,0.5054286067389949,0.5310816962032738,0.2201379574822188,-0.05067192385074455,0.5213180176192093,0.4413829485829935,1,1.5709728244094103,0.49416708060738057,0.8139575408293733
Cardiac_Control,ATPsyn_low,169.83296711670815,0.3671574803614724,0.22113103272484638,0.49660570550470445,0.652873625929748,0.47205042872710634,0.002386184047026469,0.516785248200503,0.469388691520785,0,0.5606501966862494,0.9367775353129811,0.8665311524749836
Cardiac_Control,ATPsyn_low,183.4291100168383,0.39745557694034045,0.2680039279249149,0.38600475946384527,0.5024512228782863,0.31865193541178594,-0.19184442881197583,0.6576761178510883,0.31119349596333207,0,0.6136186744145269,0.976467618573784,0.9899758801608785
Cardiac_Control,ATPsyn_low,153.16444621488222,0.384589464430258,0.23315343778288508,0.2973598290301354,0.775109945450731,0.3521558473624212,0.24050791121596832,0.15053487332968268,0.5044013936050132,1,1.484543863837272,0.5327937020743525,0.6862316774906382
Cardiac_Control,ATPsyn_low,175.0738659182944,0.3697757600058382,0.250551612928631,0.4185557794350879,0.4934916953743679,0.45347519140447956,-0.07248379883277696,0.25252972972340004,0.47099043228533305,0,0.45232184166342226,0.9387052625104662,0.9788136179422806
Cardiac_Control,ATPsyn_low,174.17152696320582,0.2747930615044713,0.22720722634960472,0.5301305460166849,0.7028457581183158,0.22680447579055654,-0.059593242331511725,0.3979400011424836,0.3352647165424383,0,0.44069503579895564,0.9530912225396727,0.9064278947282051
Cardiac_Control,ATPsyn_low,157.21296929578372,0.25426031664351506,0.2384965355880226,0.5614763622019545,0.4922188180143803,0.38954908976392577,0.18267186720308967,0.47871748342140674,0.4136093481089862,0,0.34781279046700536,0.8908996703652052,0.9184432276422329
Cardiac_Control,ATPsyn_low,173.05706669178528,0.3266086008259358,0.2648465347151923,0.5068439281838228,0.6679702195463357,0.271010524353711,-0.04367238131121829,0.32413478886415703,0.4467740643626564,0,0.4645177453559334,1.0,0.982653523763041
Cardiac_Control,ATPsyn_low,167.68915970420983,0.37465024578728556,0.18046489102926344,0.4843472658241388,0.8643378155804533,0.3167830644355629,0.033012004225573884,0.17353505297263072,0.45091046633655235,1,1.2392070668402886,0.5419913193079626,0.8127576288133448
Cardiac_Control,ATPsyn_low,163.18018992037273,0.28218234393787145,0.17888848211070152,0.48037117187087724,0.7360647891435794,0.337227896538429,0.09742585828038963,0.44910494398475514,0.40454833367054766,1,1.6013541910104403,0.5831979005632526,0.7743078985389822
Cardiac_Control,ATPsyn_low,158.408516104224,0.3852137572571509,0.15280202123181522,0.40551050025913754,0.6136506395035065,0.17997781385530645,0.1655926270825144,0.4005011535557943,0.40015186323188173,1,1.3102632430481598,0.5586778863096455,0.7420934226261136
Cardiac_Control,ATPsyn_low,159.24712438840652,0.41620933963889434,0.1379810226847403,0.4395951765157104,0.6968796511060915,0.2521162957179566,0.15361250873704974,0.30492253142554004,0.4073541342266984,1,1.4588203852114123,0.5105607111371807,0.732109983209676
Cardiac_Control,ATPsyn_low,181.3984967662874,0.2266943264741264,0.16479021154456644,0.5835255620661065,0.7018016872044446,0.46510728924131395,-0.16283566808981992,0.366051204014018,0.338654794881076,0,0.24777090003296368,0.9766748178015218,1.0314820176888793
Cardiac_Control,ATPsyn_low,165.00546255165986,0.2330463436962976,0.26116237547628907,0.3745953595366499,0.7472630345843405,0.4186191188584797,0.07135053497628771,0.2927100752449231,0.4606439554366171,1,1.530991028196863,0.5871206647814375,0.7354300834604078
Cardiac_Control,ATPsyn_low,171.25704001225168,0.2887699952875731,0.1875048739155681,0.5791823032567881,0.5633141636719173,0.3237360422672766,-0.017957714460738267,0.4454325306095065,0.3485790563166048,0,0.37291381141147645,0.9539128129655281,0.8974676643253171
Cardiac_Control,ATPsyn_low,158.67280494665957,0.32460901345513565,0.2859530124961767,0.4242377476406353,0.759256727384733,0.35431234585128935,0.16181707219057762,0.3636463193502418,0.45012718191709467,1,1.2996244192316222,0.5956451259011213,0.768138760519692
Cardiac_Control,ATPsyn_low,158.7611764302269,0.2580346388986359,0.25242996241267934,0.5560345687276063,0.4295608368397224,0.30057574943635434,0.16055462242533006,0.4157301157817694,0.4014711656987804,0,0.4427669715120976,1.0,0.8626381139459531
